dataset,split,class,image_path,width,height,label_path,label_count
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1924.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1925.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1926.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1927.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1928.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1929.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1930.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1931.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1932.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1933.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1934.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1935.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1936.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1937.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1938.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1939.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1940.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1941.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1942.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1943.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1944.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1945.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1946.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1947.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1948.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1949.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1950.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1951.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1952.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1953.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1954.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1955.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1956.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1957.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1958.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1959.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1960.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1961.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1962.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1963.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1964.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1965.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1966.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1967.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1968.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1969.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1970.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1971.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1972.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1973.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1974.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1975.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1976.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1977.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1978.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1979.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1980.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1981.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1982.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1983.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1984.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1985.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1986.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1987.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1988.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1989.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1990.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1991.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1992.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1993.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1994.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1995.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1996.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1997.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1998.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1999.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2000.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2001.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2002.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2003.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2004.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2005.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2006.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2007.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2008.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2009.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2010.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2011.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2012.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2013.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2014.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2015.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2016.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2017.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2018.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2019.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2020.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2021.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2022.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2023.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2024.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2025.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2026.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2027.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2028.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2029.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2030.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2031.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2032.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2033.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2034.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2035.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2036.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2037.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2038.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2039.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2040.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2041.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2042.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2043.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2044.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2045.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2046.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2047.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2048.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2049.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2050.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2051.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2052.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2053.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2054.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2055.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2056.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2057.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2058.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2059.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2060.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2061.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2062.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2063.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2064.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2065.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2066.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2067.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2068.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2069.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2070.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2071.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2072.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2073.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2074.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2075.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2076.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2077.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2078.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2079.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2080.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2081.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2082.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2083.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2084.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2085.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2086.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2087.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2088.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2089.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2090.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2091.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2092.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2093.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2094.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2095.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2096.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2097.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2098.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2099.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2100.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2101.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2102.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2103.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2104.jpg,800,800,,
